id-mapa;anio;mes;dia;fecha;franja;tipo;subtipo;uso_armas;barrio;comuna;latitud;longitud;cantidad;condena
LC-2021-1165745;2021;Abril;Miércoles;21/4/2021;15;Lesiones;Siniestro Vial;;;0;SD;SD;1;33
LC-2021-1165791;2021;Mayo;Lunes;24/5/2021;16;Robo (con violencia);;;Retiro;1;-34,595027;-58,377693;;45
LC-2021-1165841;2021;Mayo;Lunes;24/5/2021;23;Robo (con violencia);Con uso de moto;;Caballito;6;-34,614074;-58,437815;;16
LC-2021-1165935;2021;Marzo;Lunes;1/3/2021;7;Hurto (sin violencia);;;Villa Del Parque;11;-34,604267;-58,491972;;36
LC-2021-1165939;2021;Marzo;Domingo;7/3/2021;16;Robo (con violencia);;;Recoleta;2;-34,594994;-58,390555;;23
LC-2021-1166035;2021;Abril;Viernes;9/4/2021;20;Robo (con violencia);;;Palermo;14;-34,585918;-58,415307;;35
LC-2021-1166093;2021;Abril;Sábado;24/4/2021;3;Robo (con violencia);;;;;SD;SD;;14
LC-2021-1166096;2021;Febrero;Domingo;14/2/2021;10;Robo (con violencia);;;;;SD;SD;;12
LC-2021-1166451;2021;Junio;Jueves;3/6/2021;11;Robo (con violencia);;;Nueva Pompeya;4;-34,651923;-58,416187;;36
LC-2021-1166516;2021;Marzo;Lunes;8/3/2021;10;Robo (con violencia);Con uso de moto;Arma de fuego;Nueva Pompeya;4;-34,657186;-58,408845;;15
LC-2021-1166588;2021;Abril;Lunes;26/4/2021;22;Robo (con violencia);;Arma cortante;Boca;4;-34,628186;-58,36449;;36
LC-2021-1166603;2021;Enero;Jueves;14/1/2021;16;Robo (con violencia);;;Palermo;14;-34,587384;-58,428153;;21
LC-2021-1166675;2021;Mayo;Miércoles;19/5/2021;19;Robo (con violencia);;;Villa Devoto;11;-34,610965;-58,527103;;5
LC-2021-1166835;2021;Enero;Jueves;7/1/2021;11;Hurto (sin violencia);;;Palermo;14;-34,577294;-58,422803;;36
LC-2021-1166863;2021;Enero;Lunes;18/1/2021;6;Robo (con violencia);;;Palermo;14;-34,578917;-58,42411;;22
LC-2021-1166952;2021;Marzo;Jueves;4/3/2021;12;Robo (con violencia);;;Chacarita;15;-34,586461;-58,453378;;18
LC-2021-1166953;2021;Marzo;Martes;9/3/2021;SD;Hurto (sin violencia);;;Parque Avellaneda;9;-34,647517;-58,46673;;13
LC-2021-1166966;2021;Abril;Jueves;1/4/2021;10;Hurto (sin violencia);;;Villa Urquiza;12;-34,565631;-58,48615;;36
LC-2021-1166993;2021;Mayo;Miércoles;12/5/2021;14;Robo (con violencia);;;Balvanera;3;-34,601161;-58,400983;;34
LC-2021-1167019;2021;Marzo;Lunes;8/3/2021;15;Robo (con violencia);Con uso de moto;Arma de fuego;Villa Soldati;8;-34,669121;-58,44351;;32
LC-2021-1167039;2021;Febrero;Domingo;21/2/2021;5;Robo (con violencia);;;Barracas;4;-34,655228;-58,387044;;8
LC-2021-1167098;2021;Marzo;Martes;30/3/2021;0;Robo (con violencia);Robo Automotor;Arma de fuego;Boca;4;-34,635626;-58,357083;;25
LC-2021-1167105;2021;Abril;Viernes;2/4/2021;10;Robo (con violencia);Con uso de moto;;Mataderos;9;-34,661873;-58,510501;;45
LC-2021-1167106;2021;Enero;Miércoles;27/1/2021;0;Robo (con violencia);;Arma de fuego;Flores;7;-34,645815;-58,451722;;12
LC-2021-1167118;2021;Enero;Jueves;7/1/2021;4;Robo (con violencia);;Arma de fuego;Villa Ortuzar;15;-34,583916;-58,467255;;41
LC-2021-1167171;2021;Junio;Jueves;3/6/2021;16;Robo (con violencia);;;Villa Soldati;8;-34,676839;-58,454259;;1
LC-2021-1167257;2021;Enero;Domingo;10/1/2021;11;Robo (con violencia);;;Barracas;4;-34,635703;-58,373886;;44
LC-2021-1167419;2021;Abril;Jueves;8/4/2021;20;Robo (con violencia);;;Palermo;14;-34,579776;-58,405572;;45
LC-2021-1167502;2021;Marzo;Sábado;6/3/2021;13;Hurto (sin violencia);;;Parque Patricios;4;-34,632305;-58,399105;;19
LC-2021-1167736;2021;Abril;Sábado;24/4/2021;13;Hurto (sin violencia);;;Almagro;5;-34,599155;-58,425142;;44
LC-2021-1167764;2021;Febrero;Lunes;22/2/2021;3;Robo (con violencia);;;Flores;7;-34,639606;-58,456199;;35
LC-2021-1167902;2021;Abril;Jueves;1/4/2021;20;Robo (con violencia);;;Balvanera;3;-34,614093;-58,397429;;30
LC-2021-1168033;2021;Junio;Lunes;28/6/2021;13;Lesiones;Siniestro Vial;;Nueva Pompeya;4;-34,64258;-58,413055;3;12
LC-2021-1168071;2021;Mayo;Jueves;13/5/2021;16;Hurto (sin violencia);Hurto Automotor;;Colegiales;13;-34,573742;-58,457451;;13
LC-2021-1168125;2021;Mayo;Lunes;31/5/2021;15;Hurto (sin violencia);;;Balvanera;3;-34,6104;-58,394655;;24
LC-2021-1168131;2021;Marzo;Lunes;1/3/2021;13;Robo (con violencia);Con uso de moto;;Barracas;4;-34,642149;-58,370619;;4
LC-2021-1168172;2021;Mayo;Jueves;13/5/2021;9;Robo (con violencia);;Arma de fuego;Villa Ortuzar;15;-34,581816;-58,461912;;10
LC-2021-1168523;2021;Abril;Sábado;17/4/2021;19;Hurto (sin violencia);Hurto Automotor;;Caballito;6;-34,607793;-58,442478;;8
LC-2021-1168592;2021;Junio;Miércoles;9/6/2021;8;Hurto (sin violencia);;;Recoleta;2;-34,59965;-58,397306;;16
LC-2021-1168744;2021;Junio;Miércoles;9/6/2021;7;Hurto (sin violencia);;;Villa Lugano;8;-34,674365;-58,480797;;4
LC-2021-1168792;2021;Abril;Jueves;29/4/2021;17;Hurto (sin violencia);;;Villa Lugano;8;-34,685026;-58,463646;;15
LC-2021-1168834;2021;Marzo;Miércoles;17/3/2021;6;Robo (con violencia);;;Villa Lugano;8;-34,674286;-58,470773;;9
LC-2021-1169094;2021;Febrero;Jueves;4/2/2021;10;Hurto (sin violencia);;;Almagro;5;-34,611036;-58,429021;;40
LC-2021-1169376;2021;Enero;Domingo;24/1/2021;2;Robo (con violencia);;Arma cortante;Barracas;4;-34,633118;-58,373458;;18
LC-2021-1169424;2021;Enero;Sábado;30/1/2021;2;Hurto (sin violencia);;;Villa Gral. Mitre;11;-34,608697;-58,462123;;20
LC-2021-1169432;2021;Marzo;Domingo;7/3/2021;3;Hurto (sin violencia);;;Villa Soldati;8;-34,659517;-58,453309;;8
LC-2021-1169537;2021;Abril;Viernes;30/4/2021;14;Robo (con violencia);;;Retiro;1;-34,582222;-58,37911;;1
LC-2021-1169764;2021;Enero;Lunes;25/1/2021;SD;Hurto (sin violencia);;;Villa Luro;10;-34,629139;-58,509442;;20
LC-2021-1169823;2021;Junio;Viernes;25/6/2021;2;Lesiones;Siniestro Vial;;Almagro;5;-34,608629;-58,424681;1;8
LC-2021-1169924;2021;Abril;Lunes;26/4/2021;13;Hurto (sin violencia);;;Villa Ortuzar;15;-34,584135;-58,466285;;16
LC-2021-1170045;2021;Abril;Miércoles;14/4/2021;21;Hurto (sin violencia);Hurto Automotor;;San Cristóbal;3;-34,623348;-58,397723;;43
LC-2021-1170199;2021;Abril;Miércoles;28/4/2021;21;Robo (con violencia);;;San Telmo;1;-34,62307;-58,371162;;8
LC-2021-1170229;2021;Marzo;Miércoles;31/3/2021;17;Hurto (sin violencia);;;Villa Lugano;8;-34,683043;-58,47462;;22
LC-2021-1170439;2021;Febrero;Jueves;11/2/2021;4;Robo (con violencia);;;Constitución;1;-34,620494;-58,388858;;8
LC-2021-1170661;2021;Febrero;Sábado;27/2/2021;20;Robo (con violencia);;Arma de fuego;Balvanera;3;-34,598943;-58,403161;;5
LC-2021-1170711;2021;Marzo;Miércoles;3/3/2021;9;Hurto (sin violencia);;;Parque Avellaneda;9;-34,653498;-58,479317;;14
LC-2021-1170784;2021;Febrero;Viernes;5/2/2021;19;Hurto (sin violencia);;;Balvanera;3;-34,60971;-58,407549;;35
LC-2021-1170790;2021;Marzo;Lunes;29/3/2021;18;Robo (con violencia);;;Villa Soldati;8;-34,657449;-58,452496;;3
LC-2021-1170934;2021;Enero;Miércoles;13/1/2021;23;Robo (con violencia);;;Mataderos;9;-34,646406;-58,499117;;45
LC-2021-1170949;2021;Enero;Martes;19/1/2021;14;Hurto (sin violencia);Hurto Automotor;;Barracas;4;-34,656631;-58,384311;;9
LC-2021-1171147;2021;Junio;Martes;29/6/2021;12;Hurto (sin violencia);Hurto Automotor;;Boedo;5;-34,631741;-58,419191;;10
LC-2021-1171160;2021;Marzo;Sábado;6/3/2021;19;Hurto (sin violencia);;;Villa Pueyrredón;12;-34,586278;-58,491236;;3
LC-2021-1171199;2021;Marzo;Sábado;6/3/2021;8;Robo (con violencia);;;Palermo;14;-34,565703;-58,435164;;38
LC-2021-1171223;2021;Marzo;Martes;16/3/2021;0;Lesiones;Siniestro Vial;;Vélez Sársfield;10;-34,627593;-58,50729;1;1
LC-2021-1171272;2021;Febrero;Sábado;6/2/2021;13;Hurto (sin violencia);;;Colegiales;13;-34,578297;-58,440346;;44
LC-2021-1171448;2021;Abril;Jueves;8/4/2021;9;Hurto (sin violencia);;;Villa Urquiza;12;-34,575564;-58,498943;;44
LC-2021-1171458;2021;Abril;Miércoles;21/4/2021;14;Hurto (sin violencia);;;Villa Lugano;8;-34,678783;-58,495282;;44
LC-2021-1171519;2021;Abril;Lunes;26/4/2021;16;Hurto (sin violencia);Hurto Automotor;;San Nicolás;1;-34,599628;-58,382534;;19
LC-2021-1171590;2021;Febrero;Viernes;26/2/2021;17;Robo (con violencia);;;Almagro;5;-34,598474;-58,418972;;25
LC-2021-1171620;2021;Junio;Jueves;17/6/2021;8;Hurto (sin violencia);;;Recoleta;2;-34,598915;-58,400977;;45
LC-2021-1171665;2021;Enero;Jueves;28/1/2021;13;Robo (con violencia);;;Belgrano;13;-34,557427;-58,4537;;42
LC-2021-1171719;2021;Marzo;Domingo;14/3/2021;8;Hurto (sin violencia);;;Villa Soldati;8;-34,662715;-58,438741;;19
LC-2021-1172285;2021;Enero;Jueves;14/1/2021;15;Robo (con violencia);;;Villa Soldati;8;-34,656697;-58,459842;;33
LC-2021-1172369;2021;Junio;Domingo;13/6/2021;19;Lesiones;Siniestro Vial;;Almagro;5;-34,605561;-58,41985;1;9
LC-2021-1172527;2021;Abril;Jueves;8/4/2021;8;Robo (con violencia);;;Villa Crespo;15;-34,601813;-58,436809;;39
LC-2021-1172597;2021;Febrero;Viernes;19/2/2021;1;Robo (con violencia);;Arma de fuego;Chacarita;15;-34,586925;-58,447599;;1
LC-2021-1172800;2021;Mayo;Viernes;14/5/2021;21;Robo (con violencia);;;San Telmo;1;-34,61848;-58,371608;;6
LC-2021-1172809;2021;Enero;Jueves;7/1/2021;14;Robo (con violencia);Con uso de moto;;San Nicolás;1;-34,599785;-58,374091;;9
LC-2021-1173026;2021;Marzo;Domingo;21/3/2021;8;Hurto (sin violencia);Hurto Automotor;;Villa Devoto;11;-34,60763;-58,506082;;25
LC-2021-1173173;2021;Mayo;Miércoles;26/5/2021;11;Robo (con violencia);;;Parque Chacabuco;7;-34,640901;-58,433367;;25
LC-2021-1173179;2021;Junio;Miércoles;16/6/2021;19;Hurto (sin violencia);;;Retiro;1;-34,583165;-58,373963;;35
LC-2021-1173228;2021;Febrero;Jueves;11/2/2021;14;Hurto (sin violencia);;;Palermo;14;-34,589056;-58,410086;;3
LC-2021-1173404;2021;Junio;Miércoles;30/6/2021;7;Robo (con violencia);;;Palermo;14;-34,581615;-58,431656;;18
LC-2021-1173498;2021;Junio;Miércoles;23/6/2021;20;Robo (con violencia);;;Balvanera;3;-34,612572;-58,407482;;1
LC-2021-1173559;2021;Febrero;Sábado;20/2/2021;1;Robo (con violencia);;;Balvanera;3;-34,610726;-58,413264;;23
LC-2021-1173598;2021;Marzo;Miércoles;24/3/2021;11;Hurto (sin violencia);;;Caballito;6;-34,611277;-58,443587;;13
LC-2021-1173630;2021;Junio;Miércoles;23/6/2021;17;Robo (con violencia);;;Flores;7;-34,632927;-58,463102;;38
LC-2021-1173635;2021;Febrero;Jueves;25/2/2021;16;Hurto (sin violencia);;;Villa Devoto;11;-34,609051;-58,525756;;34
LC-2021-1173663;2021;Marzo;Lunes;22/3/2021;12;Lesiones;Siniestro Vial;;Flores;7;-34,634574;-58,469596;1;4
LC-2021-1173677;2021;Enero;Lunes;4/1/2021;13;Hurto (sin violencia);;;Recoleta;2;-34,593893;-58,402211;;38
LC-2021-1173790;2021;Abril;Martes;27/4/2021;15;Lesiones;Siniestro Vial;;Parque Chacabuco;7;-34,640437;-58,424922;1;39
LC-2021-1173886;2021;Enero;Jueves;7/1/2021;11;Hurto (sin violencia);;;Palermo;14;-34,591052;-58,413176;;40
LC-2021-1173904;2021;Febrero;Sábado;27/2/2021;15;Hurto (sin violencia);;;Villa Crespo;15;-34,59604;-58,447012;;27
LC-2021-1174281;2021;Abril;Miércoles;28/4/2021;6;Hurto (sin violencia);;;;;SD;SD;;18
LC-2021-1174339;2021;Enero;Jueves;7/1/2021;11;Hurto (sin violencia);;;Nueva Pompeya;4;-34,653482;-58,416593;;38
LC-2021-1174371;2021;Febrero;Jueves;11/2/2021;7;Robo (con violencia);;;Almagro;5;-34,602726;-58,425446;;15
LC-2021-1174424;2021;Enero;Martes;12/1/2021;22;Hurto (sin violencia);Hurto Automotor;;Almagro;5;-34,606762;-58,41385;;22
LC-2021-1174430;2021;Enero;Viernes;15/1/2021;10;Hurto (sin violencia);Hurto Automotor;;Villa Devoto;11;-34,603482;-58,513552;;17
LC-2021-1174501;2021;Marzo;Sábado;13/3/2021;16;Hurto (sin violencia);;;Villa Crespo;15;-34,595639;-58,439021;;27
LC-2021-1174713;2021;Abril;Jueves;29/4/2021;9;Robo (con violencia);;;Balvanera;3;-34,613422;-58,405282;;32
LC-2021-1174850;2021;Febrero;Martes;2/2/2021;3;Robo (con violencia);;;Villa Riachuelo;8;-34,693242;-58,476037;;15
LC-2021-1174978;2021;Enero;Domingo;17/1/2021;15;Robo (con violencia);;;Palermo;14;-34,597825;-58,417268;;21
LC-2021-1175016;2021;Marzo;Viernes;12/3/2021;19;Hurto (sin violencia);;;Caballito;6;-34,618209;-58,436067;;2
LC-2021-1175148;2021;Junio;Viernes;11/6/2021;21;Robo (con violencia);;;Palermo;14;-34,581974;-58,414024;;44
LC-2021-1175157;2021;Abril;Jueves;8/4/2021;17;Robo (con violencia);;Arma cortante;Villa Crespo;15;-34,595516;-58,430458;;19
LC-2021-1175203;2021;Abril;Martes;20/4/2021;12;Hurto (sin violencia);;;Balvanera;3;-34,609886;-58,401787;;2
LC-2021-1175231;2021;Enero;Miércoles;27/1/2021;8;Robo (con violencia);;;Balvanera;3;-34,609248;-58,410273;;13
LC-2021-1175241;2021;Junio;Lunes;7/6/2021;19;Robo (con violencia);;;Constitución;1;-34,627066;-58,383797;;3
LC-2021-1175385;2021;Enero;Martes;26/1/2021;16;Robo (con violencia);;Arma de fuego;Palermo;14;-34,579289;-58,42899;;2
LC-2021-1175548;2021;Junio;Jueves;17/6/2021;9;Hurto (sin violencia);;;Constitución;1;-34,619675;-58,387305;;7
LC-2021-1175554;2021;Enero;Viernes;29/1/2021;22;Hurto (sin violencia);Hurto Automotor;;Recoleta;2;-34,585663;-58,400724;;44
LC-2021-1175569;2021;Junio;Jueves;10/6/2021;16;Lesiones;Siniestro Vial;;Flores;7;-34,634354;-58,471633;1;45
LC-2021-1175615;2021;Junio;Domingo;13/6/2021;10;Hurto (sin violencia);Hurto Automotor;;Boca;4;-34,640954;-58,36801;;27
LC-2021-1175731;2021;Abril;Jueves;15/4/2021;21;Robo (con violencia);Con uso de moto;;Caballito;6;-34,613649;-58,430887;;8
LC-2021-1175758;2021;Abril;Martes;6/4/2021;15;Lesiones;Siniestro Vial;;Villa Luro;10;-34,643422;-58,49384;1;27
LC-2021-1175841;2021;Mayo;Lunes;17/5/2021;18;Robo (con violencia);Con uso de moto;Arma de fuego;Almagro;5;-34,611561;-58,424241;;12
LC-2021-1175967;2021;Enero;Lunes;4/1/2021;22;Robo (con violencia);;;Palermo;14;-34,581357;-58,426239;;18
LC-2021-1176024;2021;Abril;Jueves;29/4/2021;14;Lesiones;Siniestro Vial;;Mataderos;9;-34,667195;-58,5057;1;31
LC-2021-1176092;2021;Mayo;Jueves;13/5/2021;18;Robo (con violencia);;;Villa Crespo;15;-34,589663;-58,439694;;8
LC-2021-1176151;2021;Febrero;Viernes;12/2/2021;18;Lesiones;Siniestro Vial;;;0;SD;SD;1;17
LC-2021-1176181;2021;Marzo;Domingo;21/3/2021;5;Hurto (sin violencia);;;Nuñez;13;-34,544866;-58,46636;;16
LC-2021-1176275;2021;Marzo;Miércoles;3/3/2021;22;Hurto (sin violencia);Hurto Automotor;;Almagro;5;-34,615989;-58,421535;;4
LC-2021-1176319;2021;Mayo;Sábado;8/5/2021;19;Hurto (sin violencia);;;Palermo;14;-34,57911;-58,412675;;13
LC-2021-1176383;2021;Marzo;Martes;23/3/2021;7;Hurto (sin violencia);;;San Nicolás;1;-34,602536;-58,380452;;20
LC-2021-1176445;2021;Mayo;Martes;18/5/2021;23;Hurto (sin violencia);;;Boedo;5;-34,635981;-58,422662;;45
LC-2021-1176523;2021;Enero;Jueves;14/1/2021;19;Robo (con violencia);;;Flores;7;-34,640161;-58,464419;;43
LC-2021-1176541;2021;Abril;Martes;6/4/2021;1;Hurto (sin violencia);;;Villa Santa Rita;11;-34,616659;-58,477911;;14
LC-2021-1176711;2021;Febrero;Jueves;25/2/2021;19;Hurto (sin violencia);;;Recoleta;2;-34,589531;-58,409509;;26
LC-2021-1176737;2021;Febrero;Jueves;4/2/2021;0;Robo (con violencia);;;Constitución;1;-34,6226;-58,390752;;21
LC-2021-1176760;2021;Abril;Domingo;4/4/2021;9;Hurto (sin violencia);;;Parque Avellaneda;9;-34,654487;-58,464243;;15
LC-2021-1176938;2021;Mayo;Martes;18/5/2021;12;Robo (con violencia);;;Belgrano;13;-34,559161;-58,461273;;40
LC-2021-1177023;2021;Abril;Martes;20/4/2021;20;Robo (con violencia);;Arma cortante;Balvanera;3;-34,604038;-58,412688;;23
LC-2021-1177033;2021;Enero;Martes;12/1/2021;21;Homicidio;Siniestro Vial;;Palermo;14;-34,5670444;-58,40801265;1;5
LC-2021-1177157;2021;Febrero;Jueves;18/2/2021;8;Hurto (sin violencia);;;San Nicolás;1;-34,599462;-58,37686;;27
LC-2021-1177158;2021;Marzo;Sábado;6/3/2021;18;Lesiones;Siniestro Vial;;Almagro;5;-34,601039;-58,431166;1;9
LC-2021-1177216;2021;Mayo;Lunes;3/5/2021;12;Hurto (sin violencia);;;San Cristóbal;3;-34,622639;-58,412082;;26
LC-2021-1177541;2021;Febrero;Jueves;4/2/2021;7;Robo (con violencia);;;Recoleta;2;-34,596215;-58,412909;;2
LC-2021-1177584;2021;Enero;Viernes;29/1/2021;20;Robo (con violencia);;;Villa Urquiza;12;-34,574443;-58,486417;;36
LC-2021-1177672;2021;Junio;Lunes;14/6/2021;12;Hurto (sin violencia);;;Flores;7;-34,62925;-58,464112;;27
LC-2021-1177710;2021;Marzo;Miércoles;17/3/2021;13;Lesiones;Siniestro Vial;;San Nicolás;1;-34,603738;-58,382213;1;30
LC-2021-1177758;2021;Enero;Jueves;28/1/2021;19;Robo (con violencia);;;Villa Soldati;8;-34,650976;-58,444618;;30
LC-2021-1177835;2021;Abril;Lunes;5/4/2021;21;Lesiones;Siniestro Vial;;Palermo;14;-34,587788;-58,420172;1;15
LC-2021-1177886;2021;Junio;Domingo;20/6/2021;12;Homicidio;Siniestro Vial;;Villa Crespo;15;-34,59464012;-58,44397989;1;33
LC-2021-1177945;2021;Junio;Domingo;6/6/2021;21;Robo (con violencia);;;Palermo;14;-34,590036;-58,413538;;10
LC-2021-1177952;2021;Enero;Martes;19/1/2021;14;Robo (con violencia);Con uso de moto;;Villa Gral. Mitre;11;-34,604519;-58,461184;;18
LC-2021-1178019;2021;Junio;Sábado;26/6/2021;14;Hurto (sin violencia);;;Almagro;5;-34,602861;-58,424107;;21
LC-2021-1178038;2021;Enero;Domingo;17/1/2021;3;Hurto (sin violencia);;;Parque Chacabuco;7;-34,631985;-58,448591;;35
LC-2021-1178077;2021;Enero;Jueves;14/1/2021;15;Robo (con violencia);;Arma de fuego;Villa Lugano;8;-34,68631;-58,48314;;5
LC-2021-1178091;2021;Enero;Viernes;1/1/2021;19;Hurto (sin violencia);;;Palermo;14;-34,58284;-58,405744;;12
LC-2021-1178219;2021;Mayo;Miércoles;26/5/2021;19;Robo (con violencia);;Arma cortante;Monserrat;1;-34,61258;-58,391284;;4
LC-2021-1178254;2021;Abril;Sábado;24/4/2021;18;Hurto (sin violencia);Hurto Automotor;;Palermo;14;-34,585622;-58,440032;;39
LC-2021-1178281;2021;Febrero;Viernes;5/2/2021;13;Robo (con violencia);;;Balvanera;3;-34,607328;-58,406192;;33
LC-2021-1178303;2021;Abril;Martes;20/4/2021;0;Robo (con violencia);;;Constitución;1;-34,624159;-58,381708;;37
LC-2021-1178411;2021;Enero;Lunes;11/1/2021;17;Hurto (sin violencia);;;Balvanera;3;-34,608621;-58,402674;;21
LC-2021-1178763;2021;Enero;Sábado;9/1/2021;16;Robo (con violencia);;;San Nicolás;1;-34,605463;-58,37037;;28
LC-2021-1178789;2021;Marzo;Viernes;26/3/2021;22;Robo (con violencia);Robo Automotor;Arma de fuego;Villa Crespo;15;-34,597014;-58,428237;;30
LC-2021-1178829;2021;Febrero;Viernes;5/2/2021;SD;Robo (con violencia);;;Colegiales;13;-34,573199;-58,451504;;17
LC-2021-1178855;2021;Junio;Lunes;14/6/2021;19;Robo (con violencia);;Arma de fuego;Monte Castro;10;-34,613187;-58,507052;;16
LC-2021-1178931;2021;Junio;Lunes;7/6/2021;5;Hurto (sin violencia);;;Flores;7;-34,643632;-58,445169;;32
LC-2021-1178952;2021;Febrero;Viernes;5/2/2021;22;Robo (con violencia);Con uso de moto;;Almagro;5;-34,610833;-58,415828;;42
LC-2021-1179081;2021;Febrero;Sábado;6/2/2021;16;Robo (con violencia);;;Constitución;1;-34,624631;-58,388463;;10
LC-2021-1179133;2021;Marzo;Martes;2/3/2021;10;Robo (con violencia);;Arma cortante;San Nicolás;1;-34,603932;-58,383555;;11
LC-2021-1179161;2021;Marzo;Viernes;12/3/2021;12;Robo (con violencia);;;Retiro;1;-34,589085;-58,37134;;24
LC-2021-1179186;2021;Marzo;Jueves;4/3/2021;2;Robo (con violencia);;Arma de fuego;Villa Riachuelo;8;-34,696411;-58,468187;;27
LC-2021-1179211;2021;Abril;Sábado;3/4/2021;7;Hurto (sin violencia);;;Paternal;15;-34,594234;-58,467888;;30
LC-2021-1179646;2021;Febrero;Viernes;26/2/2021;16;Robo (con violencia);;;Liniers;9;-34,639082;-58,518837;;32
LC-2021-1179854;2021;Enero;Domingo;10/1/2021;23;Robo (con violencia);;;Paternal;15;-34,597085;-58,464071;;45
LC-2021-1180031;2021;Enero;Domingo;17/1/2021;23;Hurto (sin violencia);;;Villa Urquiza;12;-34,568255;-58,49574;;15
LC-2021-1180074;2021;Enero;Martes;26/1/2021;12;Lesiones;Siniestro Vial;;Retiro;1;-34,596726;-58,38184;1;20
LC-2021-1180235;2021;Enero;Miércoles;6/1/2021;17;Robo (con violencia);Con uso de moto;Arma de fuego;Balvanera;3;-34,607515;-58,393562;;22
LC-2021-1180403;2021;Abril;Martes;6/4/2021;7;Hurto (sin violencia);;;Balvanera;3;-34,612862;-58,395531;;9
LC-2021-1180770;2021;Enero;Jueves;14/1/2021;17;Hurto (sin violencia);;;Flores;7;-34,646095;-58,442766;;7
LC-2021-1180785;2021;Febrero;Domingo;14/2/2021;1;Robo (con violencia);;;Palermo;14;-34,593215;-58,430905;;38
LC-2021-1180800;2021;Abril;Martes;27/4/2021;14;Hurto (sin violencia);;;Flores;7;-34,620718;-58,456372;;11
LC-2021-1180998;2021;Junio;Sábado;12/6/2021;15;Robo (con violencia);;;Liniers;9;-34,651074;-58,513513;;39
LC-2021-1181006;2021;Junio;Lunes;7/6/2021;7;Hurto (sin violencia);;;Flores;7;-34,629155;-58,454779;;15
LC-2021-1181022;2021;Enero;Martes;26/1/2021;21;Lesiones;Siniestro Vial;;Recoleta;2;-34,586;-58,407838;1;11
LC-2021-1181127;2021;Junio;Jueves;10/6/2021;6;Robo (con violencia);;;Barracas;4;-34,642758;-58,372631;;19
LC-2021-1181136;2021;Febrero;Lunes;8/2/2021;11;Robo (con violencia);Con uso de moto;Arma de fuego;Floresta;10;-34,623982;-58,492918;;34
LC-2021-1181162;2021;Marzo;Jueves;25/3/2021;14;Robo (con violencia);;;Palermo;14;-34,590111;-58,418213;;17
LC-2021-1181179;2021;Mayo;Domingo;2/5/2021;17;Robo (con violencia);;;Caballito;6;-34,61522;-58,439297;;6
LC-2021-1181184;2021;Mayo;Lunes;17/5/2021;14;Hurto (sin violencia);;;Recoleta;2;-34,592329;-58,410382;;41
LC-2021-1181215;2021;Enero;Lunes;18/1/2021;1;Lesiones;Siniestro Vial;;San Nicolás;1;-34,604035;-58,380964;1;4
LC-2021-1181230;2021;Enero;Sábado;16/1/2021;17;Robo (con violencia);;;Palermo;14;-34,581685;-58,417028;;24
LC-2021-1181317;2021;Abril;Sábado;10/4/2021;19;Lesiones;Siniestro Vial;;;0;SD;SD;1;18
LC-2021-1181381;2021;Enero;Lunes;25/1/2021;6;Robo (con violencia);Con uso de moto;Arma de fuego;Villa Lugano;8;-34,673099;-58,476557;;7
LC-2021-1181730;2021;Marzo;Lunes;8/3/2021;13;Robo (con violencia);;;Caballito;6;-34,617927;-58,435432;;44
LC-2021-1181795;2021;Marzo;Viernes;5/3/2021;1;Robo (con violencia);Con uso de moto;;Villa Pueyrredón;12;-34,585751;-58,507804;;17
LC-2021-1181823;2021;Abril;Viernes;16/4/2021;7;Robo (con violencia);;;Villa Soldati;8;-34,657513;-58,457011;;5
LC-2021-1181969;2021;Enero;Lunes;11/1/2021;13;Lesiones;Siniestro Vial;;Saavedra;12;-34,54837;-58,493326;1;27
LC-2021-1182041;2021;Enero;Jueves;14/1/2021;15;Robo (con violencia);;;Belgrano;13;-34,554332;-58,457908;;45
LC-2021-1182074;2021;Marzo;Miércoles;10/3/2021;19;Robo (con violencia);;;Constitución;1;-34,627778;-58,37962;;3
LC-2021-1182102;2021;Mayo;Miércoles;19/5/2021;4;Robo (con violencia);;;Parque Patricios;4;-34,630748;-58,405639;;15
LC-2021-1182185;2021;Marzo;Sábado;13/3/2021;0;Robo (con violencia);;;Parque Avellaneda;9;-34,642638;-58,467925;;27
LC-2021-1182380;2021;Mayo;Domingo;23/5/2021;12;Hurto (sin violencia);;;Nueva Pompeya;4;-34,653563;-58,404642;;31
LC-2021-1182390;2021;Mayo;Martes;25/5/2021;2;Robo (con violencia);;Arma cortante;Recoleta;2;-34,597766;-58,402094;;11
LC-2021-1182451;2021;Febrero;Martes;9/2/2021;18;Robo (con violencia);;;Mataderos;9;-34,657296;-58,483244;;40
LC-2021-1182597;2021;Febrero;Sábado;27/2/2021;19;Lesiones;Siniestro Vial;;Recoleta;2;-34,598002;-58,411924;1;38
LC-2021-1182627;2021;Mayo;Domingo;30/5/2021;8;Robo (con violencia);;;Villa Soldati;8;-34,669061;-58,443725;;39
LC-2021-1182773;2021;Mayo;Sábado;1/5/2021;1;Hurto (sin violencia);;;Boca;4;-34,618686;-58,355815;;38
LC-2021-1182807;2021;Mayo;Sábado;15/5/2021;23;Hurto (sin violencia);;;Recoleta;2;-34,593767;-58,407238;;26
LC-2021-1182808;2021;Enero;Lunes;18/1/2021;18;Robo (con violencia);Con uso de moto;;Villa Santa Rita;11;-34,619451;-58,480432;;8
